rendering_npi,provider_name,provider_state,provider_city,provider_type,scored_lines,distinct_hcpcs_codes,total_services,estimated_medicare_payment,mean_audit_priority_score,max_audit_priority_score,top_decile_lines,high_charge_ratio_flags,high_service_intensity_flags,rapid_growth_flags
1013989805,"Toofan, Paul",IL,Effingham,Emergency Medicine,2,2,132.0,12723.500000092,30.31383584336526,41.675902061855666,0,0,0,0
1104398965,"Baker, Molly",IL,Park Ridge,Physician Assistant,4,4,161.0,15511.849999931,34.814779518123515,41.673929686119784,0,0,0,1
1689623811,"Vaught, Kevin",IN,Fort Wayne,Neurosurgery,4,4,126.0,7765.610000004,32.70485699636059,41.67312956204379,0,0,0,0
1669716452,"Spacapan, Renee",IL,Elk Grove Village,Nurse Practitioner,1,1,94.0,5115.700000044,41.67191435768262,41.67191435768262,0,0,0,0
1396485884,"Abraham, Sharon",IL,Arlington Heights,Nurse Practitioner,5,4,131.0,9876.009999992,32.92062770522699,41.669458762886606,0,0,0,0
1396595716,"Milanowski, Paulina",IL,Granite City,Physical Therapist in Private Practice,1,1,441.0,7202.3599999260005,41.66944908180301,41.66944908180301,0,0,0,0
1477648665,"Pinkerton, Christina",IN,Indianapolis,Family Practice,2,2,211.0,13058.359999954,41.118485369457886,41.6693354683747,0,0,0,0
1003463225,"Grauer, Jason",IL,Decatur,Nurse Practitioner,1,1,230.0,24797.779999399998,41.66356184798807,41.66356184798807,0,0,0,0
1255325023,"Allen, Neil",IL,Northbrook,Neurology,4,4,247.0,21712.730000026,30.992641090871096,41.660974029798005,0,0,0,0
1013204262,"Bhattarai, Mukul",IL,Springfield,Cardiology,4,4,194.0,11812.070000046,35.95238726372201,41.65861159929701,0,2,0,0
1083697122,"Saleh, Mahmoud",IL,Maryville,Emergency Medicine,1,1,143.0,19536.14000052,41.65797317436662,41.65797317436662,0,0,0,1
1952642126,"Khan, Shaemah",IL,Chicago,Family Practice,5,5,264.0,23061.309999961995,33.34392183177373,41.65650770885622,0,0,0,1
1538159207,"Hake-Harris, Holly",IN,South Bend,Dermatology,2,2,128.0,8737.520000014,32.355717640244464,41.65632506004804,0,0,0,0
1760809552,"Curtis, Stacie",IN,Lebanon,Nurse Practitioner,2,2,133.0,6881.319999987,37.80093220995225,41.65582465972778,0,0,0,1
1841210903,"Tripathi, Monika",IL,Chicago,Internal Medicine,1,1,102.0,6409.22999997,41.6536523929471,41.6536523929471,0,0,0,0
1154671741,"Malhotra, Gurveen",IL,Carbondale,Pulmonary Disease,3,3,184.0,15298.499999991998,29.759644244833307,41.652862138781515,0,0,0,0
1992235865,"Rizvi, Syed",IL,Countryside,Pediatric Medicine,1,1,32.0,3263.77,41.651846181025846,41.651846181025846,0,0,0,0
1689314098,"Abloh, Edwina",IL,Skokie,Nurse Practitioner,6,3,491.0,35770.049999921,23.610083218008764,41.651459854014604,0,0,0,2
1972973188,"Lazarz, Jennifer",IL,Downers Grove,Physical Therapist in Private Practice,1,1,276.0,4814.000000136,41.65036966372525,41.65036966372525,0,0,0,0
1356520720,"Singh, Jyoti",IN,Indianapolis,Physician Assistant,4,4,206.0,12864.790000025001,31.689850937981536,41.64803832116788,0,0,0,2
1861268005,"Ghekiere-Dacus, Jennifer",IL,Galesburg,Nurse Practitioner,3,3,74.0,6031.149999994,29.977903329346944,41.64755154639175,0,0,0,0
1912512476,"Parmenter, William",IN,Indianapolis,Physician Assistant,1,1,121.0,12542.21999954,41.64529914529915,41.64529914529915,0,1,0,0
1235234246,"Olopade, Christopher",IL,Chicago,Pulmonary Disease,1,1,22.0,1174.759999996,41.6452896948253,41.6452896948253,0,0,0,0
1548735988,"Longeville, Angela",IL,Peru,Nurse Practitioner,2,2,192.0,17282.46999964,39.14331029667363,41.644932935916536,0,1,0,0
1083906838,"Wemhoff, Michael",IL,Downers Grove,Neurosurgery,3,2,43.0,3487.9699999960003,34.38184347302239,41.643510218716386,0,0,0,0
1285096701,"Akande, Olusina",IN,Logansport,Family Practice,1,1,68.0,4074.5200000199998,41.64253619570644,41.64253619570644,0,0,0,0
1497126783,"Curry-Edwards, Rebecca",IL,Lake Forest,Nurse Practitioner,1,1,66.0,3578.230000026,41.64231738035265,41.64231738035265,0,0,0,0
1821146697,"Gelarden, Kelly",IN,Indianapolis,Optometry,2,2,80.0,4536.7000000299995,24.692649911512373,41.64231385108086,0,0,0,0
1912925090,"Sporn, Peter",IL,Chicago,Pulmonary Disease,2,2,85.0,11400.119999999999,33.14895236523865,41.64181851647341,0,0,0,0
1740320167,"Keller, Bradley",IN,Vincennes,Optometry,2,2,305.0,17530.000000055,35.93854256646087,41.64089618176081,0,0,0,0
1770520033,"Talevski, Aleksandar",IN,Munster,Nurse Practitioner,4,4,340.0,15159.320000040001,33.42775201263997,41.64089618176081,0,0,0,0
1518632306,"Mustafa, Abdurrahman",IL,Evanston,Internal Medicine,1,1,134.0,7667.019999976,41.63979848866499,41.63979848866499,0,0,0,0
1770244469,"Comstock, Savannah",IN,Valparaiso,Nurse Practitioner,1,1,108.0,5321.160000000001,41.638791812281575,41.638791812281575,0,0,0,0
1366546509,"Perlmuter, Robert",IL,Chicago,Internal Medicine,1,1,44.0,4607.719999960001,41.63830163123491,41.63830163123491,0,0,0,0
1952662314,"Langhofer, Morgan",IN,Muncie,Hospice and Palliative Care,3,3,69.0,6533.84,29.242626883500396,41.63777555110221,0,0,0,0
1659037836,"Fansler, Jason",IN,Fort Wayne,Nurse Practitioner,2,2,455.0,33279.610000156,39.21710940128432,41.63677354709419,0,0,0,0
1952043119,"Aguirre, Lauren",IL,Chicago,Physical Therapist in Private Practice,1,1,726.0,12249.02000025,41.636060100166944,41.636060100166944,0,0,0,0
1427224328,"Myers, Ward",IN,Indianapolis,Emergency Medicine,1,1,56.0,8121.1000001600005,41.63461538461539,41.63461538461539,0,0,0,0
1609592096,"House, Rachel",IN,Columbus,Physician Assistant,4,4,164.0,9541.12000002,34.055421636919384,41.63280624499599,0,0,0,0
1851773386,"Fenar, Brooke",IL,Lake In The Hills,Physician Assistant,1,1,81.0,8412.98999967,41.63189269746647,41.63189269746647,0,1,0,1
1679677678,"Mahmood, Saleem",IL,Litchfield,Radiation Oncology,2,2,71.0,5541.77999996,38.8912548614112,41.6317365269461,0,0,0,0
1326824426,"Trujillo, Jenee",IL,Chicago,Physical Therapist in Private Practice,1,1,338.0,5979.690000154,41.63009778201764,41.63009778201764,0,0,0,1
1992763353,"Connor, Charles",IL,Maryville,Dermatology,4,4,489.0,36815.14999983,35.47804678983374,41.628551407822656,0,0,0,0
1053334854,"Hu, Peiyi",IN,Carmel,Family Practice,2,2,139.0,7813.689999976001,39.70424034618476,41.628256513026045,0,0,0,0
1679521827,"Hsu, Richard",IL,Aurora,Internal Medicine,2,2,61.0,6014.180000049,29.479650505385948,41.62757731958763,0,0,0,0
1275951782,"Su, Katherine",IL,Glenview,Thoracic Surgery,6,4,150.0,11723.599999986,30.24460242497909,41.62671232876713,0,0,0,2
1356369672,"Lucier, Elizabeth",IL,Chicago,Nurse Practitioner,1,1,36.0,2061.7599999960003,41.62657430730478,41.62657430730478,0,0,0,0
1699201152,"Faith, Sarah",IL,Chicago,Physical Therapist in Private Practice,1,1,241.0,4455.669999901001,41.62413546386835,41.62413546386835,0,0,0,0
1891360830,"Bledsoe, Jacob",IN,Kokomo,Emergency Medicine,1,1,108.0,13916.31999948,41.623931623931625,41.623931623931625,0,0,0,0
1467999821,"Littrell, Danielle",IL,Yorkville,Physician Assistant,2,2,195.0,11303.030000085,40.63529385165132,41.62186265766339,0,0,0,0
1295034569,"Liu, Luzheng",IL,Buffalo Grove,Dermatology,4,4,885.0,47244.420000201004,31.73791524954569,41.62122563383871,0,0,0,0
1043327554,"Geldmacher, Kelly",IL,Maryville,Emergency Medicine,1,1,139.0,19221.09999944,41.62071535022354,41.62071535022354,0,0,0,0
1447487103,"Cleveland, Nancy",IL,Elk Grove Village,Nurse Practitioner,1,1,259.0,14232.220000089,41.62027707808564,41.62027707808564,0,0,0,0
1740991934,"Stapor, Katarzyna",IL,Elgin,Nurse Practitioner,1,1,25.0,2630.73,41.616989567809235,41.616989567809235,0,0,0,0
1801209556,"Stubbs, Vanessa",IL,Chicago,Otolaryngology,9,5,164.0,14391.060000077001,29.20341096401536,41.61496350364963,0,0,0,0
1376538694,"Marchino, Steven",IN,Vincennes,Emergency Medicine,1,1,69.0,8690.430000029999,41.613247863247864,41.613247863247864,0,0,0,0
1538522834,"Feng, Henry",IL,Chicago,Ophthalmology,3,3,113.0,8556.269999982,25.486068375580217,41.610077716906616,0,0,0,0
1023790862,"Weedman, Michael",IL,Rockford,Physician Assistant,3,3,120.0,8616.960000032,35.88145293812493,41.608247422680414,0,2,0,0
1063949840,"Thomas, Treesa",IL,Hinsdale,Nurse Practitioner,3,3,175.0,13690.900000033202,37.0867345536283,41.607384724103404,0,2,0,0
1629427968,"Kim, Eunice",IL,Highland Park,Nurse Practitioner,4,4,174.0,12498.209999998,31.97102753357468,41.606310505557545,0,0,0,0
1437492873,"Pritchard, Haley",IN,Indianapolis,Infectious Disease,1,1,17.0,725.310000006,41.606145251396654,41.606145251396654,0,0,0,0
1417392739,"Moore, Deshon",IL,Hazel Crest,Emergency Medicine,1,1,109.0,15034.08000005,41.60581222056632,41.60581222056632,0,0,0,0
1053948521,"Clutter, Micah",IL,Rockford,Physician Assistant,3,3,81.0,4975.350000008,32.59739633451611,41.604517748296885,0,0,0,0
1114334679,"Cherian, Reena",IL,Aurora,Physical Therapist in Private Practice,1,1,1380.0,19690.69999944,41.60386358216074,41.60386358216074,0,0,0,0
1679778294,"Hogg, Melissa",IL,Evanston,General Surgery,4,4,232.0,15994.93999993,31.681677446943624,41.60362136966655,0,0,0,1
1013643378,"Patel, Dhara",IL,Arlington Heights,Nurse Practitioner,2,2,330.0,18854.260000000802,32.17142207564081,41.60338896674735,0,0,0,0
1538591169,"Rand, Megan",IL,Danville,Physical Therapist in Private Practice,1,1,363.0,5648.089999992,41.60267111853089,41.60267111853089,0,1,0,0
1629426366,"Georginis, Peter",IL,Lake Villa,Hospitalist,1,1,14.0,1898.94999994,41.60244845360825,41.60244845360825,0,0,0,0
1376034918,"Schroeder, Kathryn",IL,Joliet,Physical Therapist in Private Practice,1,1,603.0,11401.150000103999,41.60147865490103,41.60147865490103,0,0,0,0
1205999851,"Sherlock, Kevin",IN,Columbus,Emergency Medicine,1,1,77.0,9665.34999969,41.599002849002844,41.599002849002844,0,0,0,0
1609938158,"Coe, Fredric",IL,Chicago,Nephrology,1,1,14.0,1804.32,41.596715328467155,41.596715328467155,0,1,0,0
1417098690,"Ericson, David",IL,Mundelein,Family Practice,2,2,343.0,20992.090000122,30.26793479599546,41.59619574818916,0,0,0,0
1316980766,"Jackson, Lisa",IL,Lake Barrington,Nurse Practitioner,3,3,299.0,25368.260000076,39.63686919595293,41.595803423522916,0,0,0,1
1629248711,"O'bannon, Ashley",IN,Dyer,Pathology,1,1,11.0,1237.30999997,41.59557481751825,41.59557481751825,0,0,0,0
1487651873,"Gupta, Ajay",IN,Fort Wayne,Neurology,5,5,272.0,16840.499999931,34.37604187294711,41.59514042284632,0,0,0,0
1023462785,"Dantzler, Tocarra",IL,Chicago,Nurse Practitioner,2,2,32.0,2932.070000063,32.46601671758839,41.59367396593674,0,0,0,0
1831550417,"Bojak, Sarah",IL,Channahon,Nurse Practitioner,2,2,118.0,7254.859999990001,31.005221234854652,41.59354572757788,0,0,0,0
1861591612,"Druzak, Karen",IL,Naperville,Obstetrics & Gynecology,1,1,12.0,1153.8000000000002,41.59286482610254,41.59286482610254,0,0,0,0
1922161827,"Battistini, Jose",IL,Joliet,Obstetrics & Gynecology,1,1,15.0,1044.400000005,41.59240030577144,41.59240030577144,0,0,0,0
1023647229,"Kim, John",IL,Bloomington,Podiatry,2,2,41.0,4236.75999995,36.34156851396072,41.589561855670105,0,0,0,0
1780451104,"Smith, Megan",IL,Dekalb,Nurse Practitioner,1,1,107.0,6042.300000006,41.589055930691806,41.589055930691806,0,1,0,0
1760977193,"Minix, Mitchell",IN,Fort Wayne,Optometry,2,2,114.0,6753.51999999,31.107010758907727,41.588771016813446,0,0,0,0
1558701987,"Wormley, Molly",IN,Indianapolis,Emergency Medicine,1,1,104.0,13518.15999976,41.58831908831908,41.58831908831908,0,0,0,0
1144414368,"Johnston, Stacey",IN,South Bend,Family Practice,1,1,30.0,1750.68,41.587618572141785,41.587618572141785,0,1,0,0
1881321651,"Christopher, Karley",IL,Alton,Nurse Practitioner,2,2,286.0,18047.260000054,36.414815499916195,41.58647900594782,0,0,0,1
1801466883,"Allen, Rebecca",IN,Portage,Nurse Practitioner,4,4,170.0,9619.150000004,29.49503029641327,41.585268214571656,0,0,0,0
1023306230,"El-Khabiry, Ehab",IL,Chicago,Hospitalist,1,1,112.0,6570.13,41.58501259445843,41.58501259445843,0,0,0,0
1487731899,"Vaughan, Jason",IN,Evansville,Emergency Medicine,1,1,124.0,15219.480000560001,41.58475783475783,41.58475783475783,0,0,0,0
1538143557,"Walker, Regina",IL,Western Springs,Otolaryngology,2,2,538.0,46602.43000002,40.5449976285467,41.582356751663625,0,0,0,0
1386300275,"Spurgeon, Nathaniel",IL,Danville,Physician Assistant,1,1,37.0,4177.3,41.58159463487332,41.58159463487332,0,1,0,0
1487065272,"Gallagher, Michael",IN,Muncie,Family Practice,2,2,289.0,17168.239999906,34.074506601820715,41.58137793310034,0,0,0,0
1477636371,"Mariash, Cary",IN,Indianapolis,Endocrinology,3,2,194.0,14812.060000056,35.3564299361535,41.5811623246493,0,0,0,0
1003379132,"Saeed, Haniya",IL,Chicago,Hospitalist,1,1,24.0,1436.16,41.580919395466,41.580919395466,0,0,0,0
1417133497,"Ambler, Brent",IN,Indianapolis,Physician Assistant,1,1,37.0,2094.129999996,41.58076461168935,41.58076461168935,0,0,0,0
1538133269,"Paparo, Geetha",IN,Columbia City,Internal Medicine,1,1,111.0,6405.78000003,41.58012980529206,41.58012980529206,0,0,0,1
1194191627,"Nevell, Kelsey",IL,Bolingbrook,Physical Therapist in Private Practice,1,1,661.0,11320.360000272,41.57762938230384,41.57762938230384,0,1,0,0
1417307901,"Rizvi, Naz",IL,Oakbrook Terrace,Optometry,1,1,26.0,2237.060000006,41.57352334962606,41.57352334962606,0,0,0,0
1912167073,"Ota, Takeyoshi",IL,Chicago,Cardiac Surgery,1,1,36.0,3950.78000004,41.57238442822384,41.57238442822384,0,0,0,0
1164926515,"Miller, Nicholas",IN,Elkhart,General Surgery,3,3,77.0,5723.94000005,36.63484409680576,41.57162408759124,0,0,0,0
1104951250,"Mihailescu, Dan",IL,Chicago,Endocrinology,2,2,81.0,5970.11999997,28.509530167176266,41.57087332901478,0,0,0,0
1902103724,"Kershner, Ashley",IL,Woodridge,Physical Therapist in Private Practice,1,1,296.0,5496.920000096,41.57047460052468,41.57047460052468,0,0,0,0
1912486689,"Hughes, Ashley",IN,Fort Wayne,Nurse Practitioner,2,2,158.0,8483.430000024,38.003594960136446,41.57014028056112,0,0,0,0
1811949175,"Stearley, John",IN,Gosport,Family Practice,1,1,33.0,2459.840000013,41.56963927855711,41.56963927855711,0,0,0,0
1376692319,"Mcallister, Poonam",IL,Normal,Physical Therapist in Private Practice,1,1,877.0,13806.49000031,41.56928213689482,41.56928213689482,0,0,0,0
1053544536,"Richardson, Nieasha",IN,Fishers,Nurse Practitioner,2,2,172.0,9726.530000081,29.35542552278295,41.56863727454909,0,0,0,0
1497966709,"Millikan, Timothy",IL,Champaign,Physical Therapist in Private Practice,1,1,231.0,3668.7400000019998,41.568089673264964,41.568089673264964,0,0,0,0
1538648076,"Zhang, Alisa",IL,Naperville,Physician Assistant,2,2,184.0,14080.230000003,30.93495110987512,41.56763441493434,0,0,0,1
1821736133,"Vrbancic, Cassandra",IN,Indianapolis,Physical Therapist in Private Practice,1,1,129.0,2114.46999999,41.56375838926174,41.56375838926174,0,0,0,0
1235367731,"Gallien, John",IN,Indianapolis,Emergency Medicine,1,1,87.0,10798.31000025,41.563390313390315,41.563390313390315,0,0,0,0
1073979654,"Coyne, Sarah",IL,Bourbonnais,Nurse Practitioner,4,4,166.0,12433.920000183,27.466021224284336,41.563284331301546,0,0,0,0
1255095402,"Bartos, Kyle",IL,Rolling Meadows,Physician Assistant,4,4,494.0,35603.7100001587,34.05985614518492,41.563256465791824,0,0,0,0
1679144067,"Regel, Holly",IL,O Fallon,Optometry,3,3,254.0,16471.809999962,31.273248027705062,41.561663906230095,0,0,0,1
1396770277,"Pandolfino, John",IL,Chicago,Gastroenterology,1,1,23.0,1185.550000002,41.56125608137992,41.56125608137992,0,0,0,0
1295587376,"Macabulos, Jasmine",IL,Chicago,Nurse Practitioner,2,2,42.0,3173.3399999999997,41.49128963762249,41.55993150684932,0,2,0,0
1013997014,"Meredith, Amanda",IN,Anderson,Physician Assistant,1,1,101.0,10572.0700004,41.55982905982906,41.55982905982906,0,0,0,0
1821040841,"Strulovitch, Charles",IL,Chicago,Hospice and Palliative Care,1,1,103.0,6687.200000035001,41.55730478589421,41.55730478589421,0,0,0,0
1013496108,"Creasey, Stuart",IN,Carmel,Physician Assistant,3,3,68.0,4013.0699999949998,39.12342543155241,41.55727358788261,0,3,0,0
1184730848,"Perry, Andrew",IN,Lafayette,Podiatry,2,2,41.0,2653.99,40.225609329369455,41.557245796637304,0,0,0,0
1609553007,"Armour, Kimberley",IL,Springfield,Nurse Practitioner,1,1,18.0,1796.200000002,41.55531014172649,41.55531014172649,0,1,0,0
1881621910,"Demattei, Clay",IL,Marion,General Surgery,4,4,234.0,17693.600000046,32.463470571410504,41.55476804123711,0,0,0,0
1689725418,"Thomas, Amy",IN,Fort Wayne,Obstetrics & Gynecology,1,1,21.0,1303.000000008,41.554243394715776,41.554243394715776,0,1,0,0
1497205926,"Burrow Haag, Nicole",IN,Jeffersonville,Nurse Practitioner,2,2,313.0,18630.219999892,40.18608102915198,41.553607214428865,0,0,0,1
1851932040,"Mcdonald, Amanda",IL,Washington,Nurse Practitioner,2,2,254.0,15174.940000080001,40.41986992064284,41.55320652493964,0,0,0,0
1487694113,"Weber, Katharina",IN,Plainfield,Internal Medicine,2,2,186.0,13304.739999935999,31.598710832393365,41.553106212424844,0,0,0,0
1376654319,"Potts, Eric",IN,Vincennes,Physician Assistant,3,3,109.0,8675.140000245001,34.76015735738634,41.552706552706546,0,0,0,0
1407841422,"Sanders, Brant",IN,Evansville,Emergency Medicine,1,1,60.0,7589.0500002,41.5491452991453,41.5491452991453,0,0,0,0
1578991907,"Cummerlander, Raymond",IL,South Elgin,Physical Therapist in Private Practice,1,1,315.0,5508.9300001050005,41.54901025518721,41.54901025518721,0,0,0,1
1407180151,"Espiritu, Imelda",IN,Carmel,Physical Therapist in Private Practice,1,1,394.0,6614.69999992,41.54697986577181,41.54697986577181,0,0,0,1
1023471877,"Rajkotia, Minesh",IN,Greenwood,Family Practice,1,1,68.0,5030.250000008,41.544589178356716,41.544589178356716,0,0,0,0
1912372327,"Hickman, Lynn",IL,Elk Grove Village,Nurse Practitioner,3,3,114.0,7592.679999992,32.64554185700743,41.54402895054282,0,0,0,0
1073957593,"Fox, Lisa",IN,Indianapolis,Nurse Practitioner,2,2,91.0,6046.780000025,26.782602234091883,41.543587174348694,0,0,0,1
1255426219,"Dhom, Laura",IL,Batavia,Physical Therapist in Private Practice,1,1,318.0,5118.7400001060005,41.54304793703792,41.54304793703792,0,0,0,0
1942739990,"Hopp, Christine",IN,Indianapolis,Psychiatry,1,1,44.0,2449.069999992,41.54268597104344,41.54268597104344,0,0,0,0
1790481562,"Ragsdell, Sarah",IN,Bloomington,Physician Assistant,1,1,128.0,13031.36,41.54202279202279,41.54202279202279,0,0,0,1
1215223490,"Stack, Melinda",IL,Chicago,Colorectal Surgery (Proctology),2,2,32.0,2503.3899999630003,37.75111466855716,41.53930412371134,0,2,0,0
1154681096,"Mccoy, Kelli",IN,Hagerstown,Nurse Practitioner,2,2,117.0,5671.169999965,40.36871842163109,41.53907815631263,0,2,0,0
1669141222,"Kopplin, Carly",IL,Evanston,Physical Therapist in Private Practice,1,1,397.0,7868.840000196,41.53827808251848,41.53827808251848,0,0,0,0
1457355307,"Robinson, Daniel",IN,Indianapolis,Ophthalmology,2,2,248.0,14435.069999944,36.31145026241434,41.53773018414732,0,0,0,0
1154514867,"Williamson, Margaret",IL,Oak Lawn,Emergency Medicine,1,1,259.0,35400.39999972,41.53688524590164,41.53688524590164,0,0,0,0
1790359495,"Logan, Tiffany",IL,Champaign,Nurse Practitioner,3,2,152.0,8219.220000035,32.70667219460634,41.53648974668275,0,0,0,0
1598245003,"Clarkson, Morgan",IN,Indianapolis,Physician Assistant,2,2,78.0,4298.04999999,31.46139734444545,41.53518460082044,0,0,0,0
1528089844,"Loveless, Danyelle",IN,Indianapolis,Family Practice,2,2,183.0,12075.439999966,33.562520758089434,41.53456913827655,0,0,0,0
1447984430,"Stallard, Yvonne",IL,Chicago,Nurse Practitioner,3,3,221.0,11007.840000025,32.575834727462734,41.53422798552473,0,0,0,0
1689860819,"Marashdeh, Mohammad",IN,Indianapolis,Interventional Cardiology,4,4,522.0,29498.669999883,36.62891504097847,41.533987226277375,0,0,0,0
1609072883,"Meersman, Thomas",IL,Schaumburg,Physician Assistant,2,2,34.0,2212.0700000019997,30.62320304578244,41.53370383650054,0,0,0,0
1154100063,"Kippenbrock, Kelsey",IN,Evansville,Nurse Practitioner,4,4,299.0,16091.59000009,33.188416809007336,41.53360681603029,0,0,0,0
1760016026,"Saunders, Samantha",IN,Indianapolis,Physical Therapist in Private Practice,1,1,498.0,7687.41999981,41.533557046979865,41.533557046979865,0,0,0,0
1215901574,"Pollifrone, David",IN,Fort Wayne,Urology,3,3,618.0,43308.019999948,40.266748216749896,41.53322658126501,0,0,0,0
1639143787,"Stoeffler, Amy",IL,Naperville,Obstetrics & Gynecology,4,4,132.0,11656.60000002,36.20670002630552,41.53286082474227,0,0,0,0
1629508098,"Zimmerman, Ashley",IL,Chicago,Optometry,2,2,50.0,3384.1499999959997,37.27690053400235,41.531123019845715,0,0,0,0
1912588138,"Sam, Jeffrey",IL,Lemont,Internal Medicine,1,1,31.0,1874.029999995,41.530226700251895,41.530226700251895,0,0,0,0
1699241455,"Villanueva, Jason",IL,Warrenville,Occupational Therapist in Private Practice,1,1,218.0,3486.0300000539996,41.52993083710947,41.52993083710947,0,0,0,0
1295034759,"Dawood, Altaf",IL,Rockford,Gastroenterology,4,4,154.0,10219.099999998001,33.754012878223406,41.52959697732998,0,0,0,0
1669433512,"Shah, Sambhav",IN,Munster,Emergency Medicine,1,1,151.0,21519.359999880002,41.52777777777778,41.52777777777778,0,0,0,0
1255427779,"Clements, Deborah",IL,Grayslake,Family Practice,1,1,24.0,2090.3599999919998,41.522878511277305,41.522878511277305,0,0,0,0
1790208197,"Abbring, Melinda",IN,East Chicago,Nurse Practitioner,2,2,88.0,3734.429999991,39.946982736489794,41.51871497197758,0,2,0,0
1336186279,"Rowitz, Blair",IL,Urbana,General Surgery,2,2,49.0,2743.150000008,32.34594659575796,41.5183462861511,0,0,0,0
1770044711,"Daniel, Jessica",IL,Chicago,Nurse Practitioner,6,4,294.0,20087.380000043,37.01593027814601,41.51813356921716,0,0,0,0
1144953902,"Van De Wielle, Amy",IN,Elkhart,Nurse Practitioner,2,2,174.0,12083.010000040002,38.47293676624666,41.514028056112224,0,0,0,1
1710367941,"Charney, Kira",IL,Lake Forest,Hospitalist,1,1,83.0,5430.549999999,41.51196473551637,41.51196473551637,0,0,0,0
1447877519,"Breault, Rachel",IL,Palos Heights,Physician Assistant,2,2,94.0,8132.759999963,34.57298735032544,41.50773195876289,0,0,0,0
1457402109,"Breadon, Jonith",IL,Chicago,Dermatology,2,2,48.0,3739.0599999959995,34.951488231107696,41.50668394087509,0,0,0,0
1215550546,"Knight, Shannon",IN,Crown Point,Nurse Practitioner,1,1,97.0,4510.420000026,41.50620496397118,41.50620496397118,0,0,0,0
1720562606,"Al-Feghali, Vanessa",IL,Peoria,General Surgery,1,1,11.0,938.96,41.505467909645034,41.505467909645034,0,0,0,0
1942415823,"Dorafshar, Amir",IL,Chicago,Plastic and Reconstructive Surgery,1,1,11.0,938.96,41.505467909645034,41.505467909645034,0,0,0,0
1053812396,"Martin, Lauren",IL,Maywood,Nurse Practitioner,1,1,27.0,1106.480000007,41.50375939849624,41.50375939849624,0,0,0,0
1639663255,"Davis, Michael",IN,Fort Wayne,Infectious Disease,2,2,115.0,6985.959999997,37.45080311585797,41.50295420974889,0,0,0,0
1134626906,"Brooks, Samuel",IN,Indianapolis,Internal Medicine,1,1,48.0,2854.239999984,41.499001497753376,41.499001497753376,0,0,0,0
1548674567,"Friedman, Elizabeth",IL,Downers Grove,Obstetrics & Gynecology,1,1,17.0,1109.3400000059999,41.49828003567334,41.49828003567334,0,0,0,0
1558384487,"Dougherty, Anne",IL,Sugar Grove,Nurse Practitioner,4,4,276.0,16546.330000029,37.52471869633695,41.492470419505196,0,1,0,1
1487975637,"Peggs-Mineart, Michele",IN,Indianapolis,Emergency Medicine,1,1,164.0,20073.77999984,41.49216524216524,41.49216524216524,0,0,0,0
1558700831,"Locoh-Donou, Samuel",IN,Indianapolis,Emergency Medicine,1,1,156.0,19821.87999948,41.49216524216524,41.49216524216524,0,0,0,0
1205494481,"Jensen, Alexander",IL,Buffalo Grove,Physical Therapist in Private Practice,1,1,742.0,13930.590000068001,41.49177200095397,41.49177200095397,0,0,0,0
1114489408,"Ip, Calvin",IL,Chicago,Physical Therapist in Private Practice,1,1,396.0,7241.620000032,41.490579537324116,41.490579537324116,0,0,0,0
1881134765,"Braddock, Molly",IL,Swansea,Physician Assistant,4,4,403.0,23386.17000003,29.385371735306144,41.48968021404001,0,0,0,0
1558899377,"Cronin, Maki",IL,Orland Park,Nurse Practitioner,1,1,117.0,6456.06,41.489609571788414,41.489609571788414,0,0,0,0
1487612446,"Mcbride, Tracy",IN,Indianapolis,Nurse Practitioner,3,3,330.0,18856.520000112003,29.925673438048204,41.47918334667734,0,0,0,0
1538843370,"Wang, Mei",IN,South Bend,Nurse Practitioner,2,2,37.0,2003.550000012,36.38989287622483,41.47818254603683,0,1,0,0
1598217978,"Welch, Amy",IL,Springfield,Nurse Practitioner,3,3,228.0,11546.349999963,27.41489695092527,41.47725824945853,0,0,0,0
1487911038,"Boutte, Harold",IL,Chicago,Gastroenterology,1,1,31.0,1503.310000008,41.47722246793454,41.47722246793454,0,0,0,0
1891042065,"Hudson, Marie Angeline",IL,Aurora,Physical Therapist in Private Practice,1,1,224.0,3728.599999936,41.47507751013594,41.47507751013594,0,0,0,0
1982137303,"Carlton, Drew",IN,Bloomington,Emergency Medicine,1,1,184.0,23465.08999936,41.47435897435898,41.47435897435898,0,0,0,0
1740516541,"Beckstrom, Heidi",IL,Sycamore,Nurse Practitioner,3,3,285.0,18637.729999917,36.49356141887084,41.47407313033507,0,1,0,0
1285244830,"Sharma, Sadikshya",IN,Fort Wayne,Internal Medicine,1,1,274.0,15425.930000126002,41.47403894158762,41.47403894158762,0,0,0,1
1265217509,"Graham, Martha",IN,Lafayette,Nurse Practitioner,1,1,297.0,23051.560000095,41.473446893787575,41.473446893787575,0,0,0,0
1609229731,"Wahl, Noah",IN,Seymour,Optometry,1,1,17.0,957.339999999,41.47067654123299,41.47067654123299,0,0,0,0
1942310818,"Allen, Larry",IN,Syracuse,Family Practice,2,2,77.0,4595.330000016,41.00863486380287,41.47067654123299,0,0,0,0
1376954693,"Narayan, Ram",IN,Merrillville,Radiation Oncology,4,4,91.0,6075.170000001,28.58077880258199,41.469026548672566,0,1,0,0
