user_id,place_id,rating,food_rating,service_rating,high_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,age,age_group,bmi,bmi_group,segment,segment_label,name,city,state,alcohol,alcohol_clean,smoking_area,dress_code,accessibility,price,price_value,rambience,franchise,area,other_services,concept_family,cuisine_match,payment_match,budget_value,price_at_or_below_budget,budget_price_fit
U1077,135085,2,2,2,1,22.156469,-100.98554,FALSE,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71,25,25-34,22.229061933586404,healthy,3,S3: Tech-focused students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1097,135058,2,1,1,1,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,22,18-24,21.564544913741823,healthy,1,S1: Quieter mixed students,Restaurante Tiberius,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1097,132954,1,1,0,0,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,22,18-24,21.564544913741823,healthy,1,S1: Quieter mixed students,la parroquia,san luis potosi,san luis potosi,No_Alcohol_Served,No alcohol,not permitted,informal,partially,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1097,132958,2,1,1,1,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,22,18-24,21.564544913741823,healthy,1,S1: Quieter mixed students,tacos los volcanes,san luis potosi,san luis potos,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,quiet,TRUE,closed,none,Low | price | No alcohol | Quiet,0,1,2,1,below stated budget
U1097,135026,1,0,1,0,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,22,18-24,21.564544913741823,healthy,1,S1: Quieter mixed students,la Cantina,San Luis Potosi,SLP,Full_Bar,Full bar,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,0,0,2,0,above stated budget
U1059,132955,2,1,2,1,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,25,25-34,19.95728440880922,healthy,3,S3: Tech-focused students,emilianos,san luis potos,mexico,Wine-Beer,Wine or beer,none,informal,completely,low,1,familiar,TRUE,closed,variety,Low | price | Wine or beer | Familiar,0,1,2,1,below stated budget
U1059,135044,2,1,1,1,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,25,25-34,19.95728440880922,healthy,3,S3: Tech-focused students,Restaurant Wu Zhuo Yi,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1059,132862,0,0,0,0,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,25,25-34,19.95728440880922,healthy,3,S3: Tech-focused students,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Wine-Beer,Wine or beer,none,casual,completely,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,2,0,above stated budget
U1059,135085,2,2,2,1,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,25,25-34,19.95728440880922,healthy,3,S3: Tech-focused students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1059,135030,2,2,2,1,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,25,25-34,19.95728440880922,healthy,3,S3: Tech-focused students,Preambulo Wifi Zone Cafe,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,quiet,FALSE,closed,Internet,Medium | price | No alcohol | Quiet,0,1,2,1,matches stated budget
U1128,135053,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,26,25-34,22.30935640886966,healthy,1,S1: Quieter mixed students,La Fontana Pizza Restaurante and Cafe,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,1,1,1,0,above stated budget
U1059,132825,2,1,1,1,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,25,25-34,19.95728440880922,healthy,3,S3: Tech-focused students,puesto de tacos,s.l.p.,s.l.p.,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,open,none,Low | price | No alcohol | Familiar,1,1,2,1,below stated budget
U1059,132754,2,2,2,1,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,25,25-34,19.95728440880922,healthy,3,S3: Tech-focused students,Cabana Huasteca,San Luis Potosi,S.L.P.,No_Alcohol_Served,No alcohol,none,informal,partially,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,1,1,2,1,matches stated budget
U1128,135058,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,26,25-34,22.30935640886966,healthy,1,S1: Quieter mixed students,Restaurante Tiberius,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,1,1,1,0,above stated budget
U1128,132875,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,26,25-34,22.30935640886966,healthy,1,S1: Quieter mixed students,shi ro ie,NA,NA,Wine-Beer,Wine or beer,section,informal,no_accessibility,high,3,familiar,TRUE,open,Internet,High | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1128,135079,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,26,25-34,22.30935640886966,healthy,1,S1: Quieter mixed students,Koye Sushi,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1128,132925,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,26,25-34,22.30935640886966,healthy,1,S1: Quieter mixed students,el pueblito,NA,NA,Wine-Beer,Wine or beer,not permitted,informal,completely,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,1,1,1,0,above stated budget
U1128,135064,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,26,25-34,22.30935640886966,healthy,1,S1: Quieter mixed students,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1128,132921,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,26,25-34,22.30935640886966,healthy,1,S1: Quieter mixed students,crudalia,NA,NA,Wine-Beer,Wine or beer,section,casual,completely,low,1,quiet,FALSE,open,none,Low | price | Wine or beer | Quiet,0,1,1,1,matches stated budget
U1128,135060,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,26,25-34,22.30935640886966,healthy,1,S1: Quieter mixed students,Restaurante Marisco Sam,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1128,132954,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,26,25-34,22.30935640886966,healthy,1,S1: Quieter mixed students,la parroquia,san luis potosi,san luis potosi,No_Alcohol_Served,No alcohol,not permitted,informal,partially,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1128,132951,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,26,25-34,22.30935640886966,healthy,1,S1: Quieter mixed students,VIPS,San Luis Potosi,San Luis Potosi,No_Alcohol_Served,No alcohol,not permitted,casual,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,1,1,matches stated budget
U1097,132921,2,2,1,1,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,22,18-24,21.564544913741823,healthy,1,S1: Quieter mixed students,crudalia,NA,NA,Wine-Beer,Wine or beer,section,casual,completely,low,1,quiet,FALSE,open,none,Low | price | Wine or beer | Quiet,0,1,2,1,below stated budget
U1097,132955,2,2,1,1,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,22,18-24,21.564544913741823,healthy,1,S1: Quieter mixed students,emilianos,san luis potos,mexico,Wine-Beer,Wine or beer,none,informal,completely,low,1,familiar,TRUE,closed,variety,Low | price | Wine or beer | Familiar,0,1,2,1,below stated budget
U1097,132884,1,1,1,0,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,22,18-24,21.564544913741823,healthy,1,S1: Quieter mixed students,dairy queen,NA,NA,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,0,2,1,below stated budget
U1097,135049,2,1,1,1,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,22,18-24,21.564544913741823,healthy,1,S1: Quieter mixed students,Restaurante de Mariscos la Langosta,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1097,135034,2,2,1,1,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,22,18-24,21.564544913741823,healthy,1,S1: Quieter mixed students,Michiko Restaurant Japones,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1006,132954,1,1,1,0,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,23,18-24,23.148148148148145,healthy,2,S2: Mobile social students,la parroquia,san luis potosi,san luis potosi,No_Alcohol_Served,No alcohol,not permitted,informal,partially,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1006,135079,1,1,1,0,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,23,18-24,23.148148148148145,healthy,2,S2: Mobile social students,Koye Sushi,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,1,2,0,above stated budget
U1006,132875,2,2,2,1,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,23,18-24,23.148148148148145,healthy,2,S2: Mobile social students,shi ro ie,NA,NA,Wine-Beer,Wine or beer,section,informal,no_accessibility,high,3,familiar,TRUE,open,Internet,High | price | Wine or beer | Familiar,0,1,2,0,above stated budget
U1006,135026,2,2,2,1,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,23,18-24,23.148148148148145,healthy,2,S2: Mobile social students,la Cantina,San Luis Potosi,SLP,Full_Bar,Full bar,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,0,0,2,0,above stated budget
U1006,132922,2,1,2,1,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,23,18-24,23.148148148148145,healthy,2,S2: Mobile social students,cafe punta del cielo,NA,NA,No_Alcohol_Served,No alcohol,permitted,formal,completely,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1006,132572,1,0,1,0,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,23,18-24,23.148148148148145,healthy,2,S2: Mobile social students,Cafe Chaires,San Luis Potosi,San Luis Potosi,No_Alcohol_Served,No alcohol,not permitted,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,2,1,below stated budget
U1006,135075,1,1,2,0,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,23,18-24,23.148148148148145,healthy,2,S2: Mobile social students,Mariscos El Pescador,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1006,132825,1,1,1,0,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,23,18-24,23.148148148148145,healthy,2,S2: Mobile social students,puesto de tacos,s.l.p.,s.l.p.,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,open,none,Low | price | No alcohol | Familiar,1,1,2,1,below stated budget
U1006,135048,1,1,2,0,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,23,18-24,23.148148148148145,healthy,2,S2: Mobile social students,Restaurante Bar Fu-hao,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,2,0,above stated budget
U1006,135030,1,1,2,0,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,23,18-24,23.148148148148145,healthy,2,S2: Mobile social students,Preambulo Wifi Zone Cafe,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,quiet,FALSE,closed,Internet,Medium | price | No alcohol | Quiet,0,1,2,1,matches stated budget
U1006,132884,2,2,2,1,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,23,18-24,23.148148148148145,healthy,2,S2: Mobile social students,dairy queen,NA,NA,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,0,2,1,below stated budget
U1131,135054,2,1,2,1,22.138245,-100.910948,TRUE,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,none,student,black,90,medium,1.8,22,18-24,27.777777777777775,overweight,2,S2: Mobile social students,Restaurante y Pescaderia Tampico,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,1,2,0,above stated budget
U1131,132869,1,2,1,0,22.138245,-100.910948,TRUE,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,none,student,black,90,medium,1.8,22,18-24,27.777777777777775,overweight,2,S2: Mobile social students,Dominos Pizza,San Luis Potosi,San Luis Potosi,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1131,132866,2,2,2,1,22.138245,-100.910948,TRUE,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,none,student,black,90,medium,1.8,22,18-24,27.777777777777775,overweight,2,S2: Mobile social students,Chaires,San Luis Potosi,San Luis Potosi,No_Alcohol_Served,No alcohol,not permitted,informal,completely,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1131,135082,0,1,0,0,22.138245,-100.910948,TRUE,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,none,student,black,90,medium,1.8,22,18-24,27.777777777777775,overweight,2,S2: Mobile social students,la Estrella de Dimas,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1131,132851,2,2,2,1,22.138245,-100.910948,TRUE,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,none,student,black,90,medium,1.8,22,18-24,27.777777777777775,overweight,2,S2: Mobile social students,KFC,San Luis Potosi,San Luis Potosi,No_Alcohol_Served,No alcohol,not permitted,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,2,1,below stated budget
U1131,132870,0,2,0,0,22.138245,-100.910948,TRUE,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,none,student,black,90,medium,1.8,22,18-24,27.777777777777775,overweight,2,S2: Mobile social students,Tortas y hamburguesas el gordo,San Luis Potosi,San Luis Potosi,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,2,1,below stated budget
U1073,135062,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,23,18-24,36.827814362847604,obese,1,S1: Quieter mixed students,Restaurante El Cielo Potosino,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1073,132572,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,23,18-24,36.827814362847604,obese,1,S1: Quieter mixed students,Cafe Chaires,San Luis Potosi,San Luis Potosi,No_Alcohol_Served,No alcohol,not permitted,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,2,1,below stated budget
U1073,135064,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,23,18-24,36.827814362847604,obese,1,S1: Quieter mixed students,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,1,2,0,above stated budget
U1073,135080,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,23,18-24,36.827814362847604,obese,1,S1: Quieter mixed students,los Toneles,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,1,2,0,above stated budget
U1073,132951,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,23,18-24,36.827814362847604,obese,1,S1: Quieter mixed students,VIPS,San Luis Potosi,San Luis Potosi,No_Alcohol_Served,No alcohol,not permitted,casual,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,1,1,2,1,below stated budget
U1073,132954,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,23,18-24,36.827814362847604,obese,1,S1: Quieter mixed students,la parroquia,san luis potosi,san luis potosi,No_Alcohol_Served,No alcohol,not permitted,informal,partially,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1073,135052,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,23,18-24,36.827814362847604,obese,1,S1: Quieter mixed students,La Cantina Restaurante,San Luis Potosi,SLP,Full_Bar,Full bar,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,0,1,2,0,above stated budget
U1073,132834,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,23,18-24,36.827814362847604,obese,1,S1: Quieter mixed students,Gorditas Doa Gloria,san luis potosi,san luis potosi,No_Alcohol_Served,No alcohol,not permitted,casual,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,2,1,below stated budget
U1073,135060,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,23,18-24,36.827814362847604,obese,1,S1: Quieter mixed students,Restaurante Marisco Sam,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1073,135065,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,23,18-24,36.827814362847604,obese,1,S1: Quieter mixed students,El angel Restaurante,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,2,0,above stated budget
U1073,132862,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,23,18-24,36.827814362847604,obese,1,S1: Quieter mixed students,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Wine-Beer,Wine or beer,none,casual,completely,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,2,0,above stated budget
U1049,132921,0,0,0,0,22.15,-100.983,FALSE,casual drinker,informal,solitary,public,single,NA,1991,none,hard-worker,none,student,blue,55,NA,1.6,21,18-24,21.484374999999996,healthy,1,S1: Quieter mixed students,crudalia,NA,NA,Wine-Beer,Wine or beer,section,casual,completely,low,1,quiet,FALSE,open,none,Low | price | Wine or beer | Quiet,0,1,NA,NA,NA
U1049,135042,0,0,0,0,22.15,-100.983,FALSE,casual drinker,informal,solitary,public,single,NA,1991,none,hard-worker,none,student,blue,55,NA,1.6,21,18-24,21.484374999999996,healthy,1,S1: Quieter mixed students,Restaurant Oriental Express,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,NA,NA,NA
U1049,135032,0,0,0,0,22.15,-100.983,FALSE,casual drinker,informal,solitary,public,single,NA,1991,none,hard-worker,none,student,blue,55,NA,1.6,21,18-24,21.484374999999996,healthy,1,S1: Quieter mixed students,Cafeteria y Restaurant El Pacifico,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,NA,NA,NA
U1049,135051,0,0,0,0,22.15,-100.983,FALSE,casual drinker,informal,solitary,public,single,NA,1991,none,hard-worker,none,student,blue,55,NA,1.6,21,18-24,21.484374999999996,healthy,1,S1: Quieter mixed students,Restaurante Versalles,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,NA,NA,NA
U1049,135085,0,0,0,0,22.15,-100.983,FALSE,casual drinker,informal,solitary,public,single,NA,1991,none,hard-worker,none,student,blue,55,NA,1.6,21,18-24,21.484374999999996,healthy,1,S1: Quieter mixed students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,NA,NA,NA
U1049,132862,0,0,0,0,22.15,-100.983,FALSE,casual drinker,informal,solitary,public,single,NA,1991,none,hard-worker,none,student,blue,55,NA,1.6,21,18-24,21.484374999999996,healthy,1,S1: Quieter mixed students,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Wine-Beer,Wine or beer,none,casual,completely,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,NA,NA,NA
U1049,135052,0,0,0,0,22.15,-100.983,FALSE,casual drinker,informal,solitary,public,single,NA,1991,none,hard-worker,none,student,blue,55,NA,1.6,21,18-24,21.484374999999996,healthy,1,S1: Quieter mixed students,La Cantina Restaurante,San Luis Potosi,SLP,Full_Bar,Full bar,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,0,1,NA,NA,NA
U1058,135076,2,2,2,1,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,21,18-24,23.355636914530994,healthy,1,S1: Quieter mixed students,Restaurante Pueblo Bonito,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1058,135043,1,2,2,0,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,21,18-24,23.355636914530994,healthy,1,S1: Quieter mixed students,pizza clasica,Soledad,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1058,135058,2,2,0,1,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,21,18-24,23.355636914530994,healthy,1,S1: Quieter mixed students,Restaurante Tiberius,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
